"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0030031","GO:0030031","cell projection assembly",469,-0.254632817266469,-1.27265325620189,0.00163950154589859,0.0312622084693338,0.0266240969982238,3870,"tags=34%, list=25%, signal=26%","114602/52906/73341/106633/11789/11629/217335/104346/232987/18805/219103/53883/216560/211535/73916/72140/105833/13191/68146/207686/13860/100502861/192176/16328/76568/207425/242687/320634/52184/76779/232906/20430/329795/105428/211484/67378/231532/74019/66086/75974/51938/70314/56320/81896/74025/72569/110012/73873/15461/102774/56542/216274/19062/74256/75695/67590/67694/74682/67046/56526/98845/208727/102747/101565/380614/225523/320234/66994/59030/654470/67474/56717/18483/16475/24057/74694/22240/18541/432611/80837/12589/59002/242584/74201/77832/72507/27078/19893/244608/18186/73692/78795/381644/71276/71448/11567/76816/193385/234740/66910/18761/213081/19335/69672/18708/69707/100048534/20822/75564/67978/57257/12389/17758/382253/192897/235330/213402/280408/70300/105000/67946/66717/74081/13852/19725/80291/226422/260409/244654/75050/264134/56753/13730/241035/75533/77057/64009/259300/226251/231148/13731/23790/73293/52028/14063/319565/192653/22092/24084/69387/67384/319953/17152/57776/227753/13732/23963/11472"
"GO:0150115","GO:0150115","cell-substrate junction organization",96,-0.399569285378931,-1.64594677652858,0.00164169655357211,0.0312622084693338,0.0266240969982238,3838,"tags=42%, list=25%, signal=32%","19262/21687/208177/110829/216560/16416/212307/56229/64930/17387/16413/105352/72349/29875/16475/230661/16398/14260/68606/16774/76499/11856/18186/21961/14083/18708/18810/11426/192897/76707/22417/235431/16971/77057/21838/16542/23790/11482/13518/11472"
"GO:0048247","GO:0048247","lymphocyte chemotaxis",35,0.598669211374608,1.81820347802826,0.0016837239817909,0.0319577414583057,0.0272164395955811,1372,"tags=31%, list=9%, signal=29%","20308/20297/20305/18829/20296/20304/70045/20306/20303/20292/20300"
"GO:0002822","GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",137,0.43640229085428,1.63209765776084,0.00170820814221992,0.0323168498046035,0.0275222700507162,2673,"tags=26%, list=17%, signal=22%","140474/12266/77125/17082/16182/12480/21926/14961/14347/19264/17131/16176/83430/14997/96935/12479/18173/243910/15223/21938/15216/16190/16453/15510/21939/21929/69583/16193/110557/22042/72544/16950/14998/14972/107823/56532"
"GO:0030316","GO:0030316","osteoclast differentiation",87,0.469781989054054,1.65132566485077,0.00171934401091892,0.032421915634471,0.0276117481452768,1645,"tags=23%, list=11%, signal=21%","12978/26365/12977/13386/22177/620235/21926/12349/72828/83554/20304/22402/83430/170741/71982/16658/22041/74614/21873/21943"
"GO:0033674","GO:0033674","positive regulation of kinase activity",437,0.346435537821909,1.41414744779913,0.00173115927973043,0.0325390715102729,0.0277115225871343,2697,"tags=21%, list=17%, signal=18%","12978/16590/243725/26365/404710/16149/12977/20510/15558/232983/72119/15559/12654/17005/21926/19264/13614/16181/20460/15200/65086/22339/320207/13605/381293/16176/18189/11555/83430/11549/229841/269582/56742/26457/56013/16975/13867/30955/18595/14186/93897/18591/18173/224116/216021/12443/18003/13869/26563/326623/13844/19116/11839/99470/22041/11606/21939/231103/71111/20963/12156/21943/53608/18212/270672/19699/16319/14172/11539/18148/15234/14062/109689/216439/11553/11421/13874/74568/21802/22341/21808/78943/18673/12569/27050/14056/19303/71785/14375/22174/56532/16194/18639"
"GO:0048245","GO:0048245","eosinophil chemotaxis",10,0.810452780181301,1.83531202269529,0.00180261225506783,0.0337728128304322,0.0287622240630348,1654,"tags=80%, list=11%, signal=72%","18829/20296/20304/16854/20306/20303/20292/15465"
"GO:0045651","GO:0045651","positive regulation of macrophage differentiation",13,0.744557060396328,1.84461684578416,0.00183669517755365,0.034300725373735,0.029211814653324,114,"tags=15%, list=1%, signal=15%","16878/12977"
"GO:0031644","GO:0031644","regulation of nervous system process",135,0.427895766057751,1.60221399569131,0.00187556298778592,0.0349143263880148,0.029734380835378,3385,"tags=38%, list=22%, signal=30%","12310/13040/77125/19204/224997/21926/13614/14167/259277/54140/18189/11555/16153/12794/18389/235086/21938/243547/54377/22041/16175/11606/13618/21333/192167/19699/11539/22249/16193/18164/15234/14062/11553/94185/225908/13048/81907/108015/116838/228139/192170/18053/21898/108013/16000/232813/13666/16592/20544/103743/13491"
"GO:0003085","GO:0003085","negative regulation of systemic arterial blood pressure",24,0.656753210481705,1.85044068888786,0.00189392948930811,0.0351435861785991,0.0299296272751263,2050,"tags=46%, list=13%, signal=40%","12310/21926/11555/11549/16591/11550/21333/20656/193034/11539/11622"
"GO:1902106","GO:1902106","negative regulation of leukocyte differentiation",84,0.479635489552863,1.67522615470023,0.00191894058716069,0.0354942895867175,0.0302282997622128,1854,"tags=27%, list=12%, signal=24%","12262/26365/16149/17131/72828/18102/14190/83554/72147/12571/170741/243910/15223/66058/16658/16190/17242/16453/12400/65963/21873/21946/18103"
"GO:0050729","GO:0050729","positive regulation of inflammatory response",97,0.464202687471643,1.65970960286884,0.00193163125808078,0.0355677167759831,0.0302908331757185,2004,"tags=28%, list=13%, signal=24%","13040/12266/77125/18787/17082/20201/21926/23871/24088/20304/16176/22402/58203/16803/30955/57783/207728/11541/17242/15510/21333/21943/11690/20085/16193/237625/319197"
"GO:0010389","GO:0010389","regulation of G2/M transition of mitotic cell cycle",81,0.473438573499431,1.63733532095373,0.00193515814414784,0.0355677167759831,0.0302908331757185,2541,"tags=26%, list=16%, signal=22%","77011/108000/71007/12534/268697/12189/16906/12532/381293/12649/269582/19363/216021/12443/67141/76843/18392/12567/14199/12144/22410"
"GO:0042310","GO:0042310","vasoconstriction",80,0.477878155285686,1.65910227976065,0.0019605319002273,0.0358171666347422,0.030503274252692,2248,"tags=34%, list=14%, signal=29%","19204/15558/15559/13614/54140/12062/276829/11549/17130/11535/18591/240672/18436/98660/243547/11550/11606/99571/13618/15552/17390/15465/12671/11622/14062/11553/11421"
"GO:0002526","GO:0002526","acute inflammatory response",71,0.494304080097436,1.67794591397956,0.00196106387566254,0.0358171666347422,0.030503274252692,2106,"tags=35%, list=14%, signal=31%","12266/13421/21926/14347/16181/12062/20304/16176/14066/16591/16803/30955/64292/14825/16175/13618/21333/193034/21943/11690/11539/16193/22038/15439/14595"
"GO:0030852","GO:0030852","regulation of granulocyte differentiation",14,0.735377866923623,1.82908765965453,0.00197213411293155,0.035906441780271,0.03057930439421,1377,"tags=29%, list=9%, signal=26%","12262/26365/72147/19659"
"GO:0051302","GO:0051302","regulation of cell division",138,0.427386825070943,1.60094313836004,0.00201197039764937,0.036517262717336,0.031099502955771,3350,"tags=34%, list=22%, signal=27%","20319/20877/71819/12704/26934/15559/70218/18817/22339/13605/381293/16176/233406/19348/12316/108961/18591/240641/20873/17480/17242/268451/16175/20878/52679/16319/21828/14180/13874/21802/22341/21808/240121/12144/71785/12048/19650/22608/66196/55948/14173/54635/77889/216963/14178/18226/20620"
"GO:0050965","GO:0050965","detection of temperature stimulus involved in sensory perception of pain",16,0.704026665635904,1.81122024212654,0.00203584677412092,0.0368355079878328,0.0313705328466772,1912,"tags=44%, list=12%, signal=38%","12310/15558/17391/21333/193034/11539/20315"
"GO:0032467","GO:0032467","positive regulation of cytokinesis",27,0.621450764333877,1.78873734670724,0.0020712097619907,0.0373552885349729,0.0318131979168185,1180,"tags=26%, list=8%, signal=24%","20877/71819/12704/26934/13605/381293/240641"
"GO:1904892","GO:1904892","regulation of receptor signaling pathway via STAT",74,0.483921147262686,1.65824380389808,0.00208395887531769,0.0373552885349729,0.0318131979168185,2216,"tags=34%, list=14%, signal=29%","16878/16590/20311/15364/21926/20897/19264/19281/230405/93672/16153/83430/16154/13869/19116/11606/13078/103136/16451/22346/208266/216233/16193/15235/216439"
"GO:0032506","GO:0032506","cytokinetic process",39,0.576236552418812,1.78839885964826,0.00209030109742875,0.0373552885349729,0.0318131979168185,1180,"tags=21%, list=8%, signal=19%","20877/71819/74107/26934/68743/13605/19348/240641"
"GO:0043114","GO:0043114","regulation of vascular permeability",39,0.576144267222703,1.78811244473968,0.00209030109742875,0.0373552885349729,0.0318131979168185,2183,"tags=33%, list=14%, signal=29%","26365/18260/27375/20927/22339/11535/20303/207728/20563/21873/15465/319197/12741"
"GO:0031572","GO:0031572","G2 DNA damage checkpoint",36,0.579011706476661,1.769655296209,0.00212095067363739,0.0377342148297083,0.0321359060977235,701,"tags=19%, list=5%, signal=19%","77011/71007/12534/12189/18817/12649/269582"
"GO:0046651","GO:0046651","lymphocyte proliferation",217,0.387054251355065,1.50128197671961,0.0021244986655156,0.0377342148297083,0.0321359060977235,3163,"tags=31%, list=20%, signal=25%","26365/16149/22177/16792/21948/14419/14960/208154/14961/94176/19264/78317/230405/20304/16176/22637/16153/83430/12142/19260/16854/12479/230126/434215/105855/18173/13641/15223/21938/17480/22329/76088/23917/16453/16175/15510/21939/21333/20963/16414/12721/20315/16193/12518/11622/15201/11534/12231/22042/19171/94185/12608/27050/20666/12144/56532/224860/12501/15930/58206/51797/60533/21898/18753/56501/11987/16000/22059"
"GO:0010543","GO:0010543","regulation of platelet activation",33,0.585113160869834,1.76096684954738,0.00215112292969151,0.0380906157794154,0.0324394308299756,2984,"tags=55%, list=19%, signal=44%","26365/72828/208936/11555/20344/18595/18591/56745/99571/14726/20963/56193/21682/20720/13706/16923/21898/18753"
"GO:2000242","GO:2000242","negative regulation of reproductive process",44,0.530851050645842,1.67340978097424,0.00216081645406347,0.0381459634200627,0.0324865670057406,1811,"tags=32%, list=12%, signal=28%","16878/20317/21857/22137/69716/230126/22762/11857/70465/12659/16175/67141/19733/12162"
"GO:0050730","GO:0050730","regulation of peptidyl-tyrosine phosphorylation",214,0.389162999702551,1.50729668768548,0.00217223595090909,0.0382313527359999,0.0325592878255879,2306,"tags=24%, list=15%, signal=21%","12978/16878/16590/20319/16149/15558/14585/21926/19264/15200/22339/12985/93672/20304/12805/232431/83430/11549/56013/19260/16975/13867/18595/18591/16156/260299/20459/18003/13869/74155/14573/11839/11606/21939/18606/20963/16414/98878/21682/19699/16818/20354/11539/21828/16193/231125/15234/11421/13874/21802/22341"
"GO:0002347","GO:0002347","response to tumor cell",16,0.701833105717501,1.805576961381,0.00218444617924385,0.0383301009336807,0.0326433855820221,259,"tags=25%, list=2%, signal=25%","140474/26365/16792/77777"
"GO:0042493","GO:0042493","response to drug",167,0.403637293625392,1.52483006158621,0.00221250746747906,0.0385026245301427,0.0327903133005547,2528,"tags=27%, list=16%, signal=23%","13107/20319/17395/20510/15558/18787/16514/15559/21926/18751/13058/623474/16819/16176/12038/11549/11668/11670/56615/22223/105855/20303/13115/19366/67702/16323/20509/20656/17390/14465/20512/18669/99586/16818/18618/76507/22042/97212/21808/20277/16511/110877/12144/332579/18671"
"GO:0006939","GO:0006939","smooth muscle contraction",97,0.46116349959214,1.64884329501524,0.0022125925832425,0.0385026245301427,0.0327903133005547,2247,"tags=28%, list=14%, signal=24%","12310/16590/19204/15558/15559/231602/13614/12062/11555/11549/114249/18436/11541/98660/14573/243547/214384/11606/13618/15552/193034/16818/12671/11539/76854/14062/11553"
"GO:0035812","GO:0035812","renal sodium excretion",16,0.700609930907771,1.80243015021151,0.00221416608007363,0.0385026245301427,0.0327903133005547,2372,"tags=56%, list=15%, signal=48%","110935/13614/54140/11606/13618/21333/11539/11421/246198"
"GO:0015849","GO:0015849","organic acid transport",230,0.378668521107558,1.47869809360473,0.0022374728135339,0.0387917674656862,0.0330365585256741,2681,"tags=28%, list=17%, signal=24%","22044/56774/20510/21926/74152/20897/229706/320106/13614/16181/69354/54140/12062/11520/16176/76257/11989/26457/243328/245128/26458/50934/216225/105727/114644/19662/18173/20539/11988/30805/64292/13723/20509/16175/11606/18784/20963/64008/193034/21943/20512/66350/18212/330836/14057/328258/56643/11539/18442/237625/225579/108096/208890/74205/14580/53896/11421/20502/56188/18671/26357/241296/103098/20501/18408"
"GO:0002823","GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",31,0.598349131913371,1.78058306337951,0.00226219315492496,0.0391036245351314,0.0333021479792994,1458,"tags=32%, list=9%, signal=29%","140474/77125/17082/19264/17131/96935/15223/15216/16190/16453"
"GO:0052547","GO:0052547","regulation of peptidase activity",307,0.364341568647145,1.45926910129719,0.002309604375908,0.0398046950008121,0.0338992065044251,2644,"tags=24%, list=17%, signal=20%","12740/20319/17395/12954/20510/66957/18787/20745/16792/170770/20201/12739/213945/21926/14038/78709/192200/14219/70835/22339/20317/93672/21857/17951/11799/14066/217011/16425/13036/17196/71856/232345/12550/326623/17127/18436/12828/94227/83383/11606/20725/15510/20963/19192/18049/20568/16426/16818/20720/16193/209378/14734/76854/20732/14694/15234/14062/59083/109689/21788/628900/23980/72902/12122/27050/76884/332579/18174/12258/14433/16427/50768/17314"
"GO:0001522","GO:0001522","pseudouridine synthesis",18,0.698777934734364,1.81705480095483,0.00237129239249295,0.0407469414662693,0.0347016597705523,3313,"tags=67%, list=21%, signal=52%","271842/52530/68147/234344/245474/78697/56361/78895/433813/66181/67049/72133"
"GO:0002027","GO:0002027","regulation of heart rate",73,0.489525906538283,1.66871877740798,0.00239545273224582,0.041040676899362,0.0349518161429067,1797,"tags=30%, list=12%, signal=27%","12310/67451/20510/66240/21926/20271/13614/54140/11549/216033/11535/57814/57442/13506/11550/11606/21333/399548/193034/12296/12671/330953"
"GO:0050795","GO:0050795","regulation of behavior",60,0.510899797582824,1.69827662604396,0.00243953756446072,0.0416028855385252,0.0354306146051779,2122,"tags=32%, list=14%, signal=27%","22044/207911/26367/15559/217166/20897/18619/18189/16847/18389/17242/15552/105171/192167/19699/11539/227717/16193/18628"
"GO:0010971","GO:0010971","positive regulation of G2/M transition of mitotic cell cycle",27,0.617635066893961,1.7777545289102,0.00244259365851189,0.0416028855385252,0.0354306146051779,2982,"tags=48%, list=19%, signal=39%","12534/268697/16906/12532/19363/216021/12443/67141/76843/12567/22410/108911/12530"
"GO:1904994","GO:1904994","regulation of leukocyte adhesion to vascular endothelial cell",26,0.625647647989998,1.7944227298801,0.00247116168162746,0.0419663948739541,0.0357401931116265,2136,"tags=46%, list=14%, signal=40%","19204/21926/14347/23871/20344/16401/20300/17242/16414/20315/16193/20339"
"GO:0050764","GO:0050764","regulation of phagocytosis",83,0.482162660353269,1.67779841496584,0.0024867398996729,0.0421078289717207,0.0358606438194352,2084,"tags=27%, list=13%, signal=23%","12266/15162/11687/21926/94176/19264/20296/24088/16176/16803/19152/105855/18173/16169/16185/17089/18784/13057/20963/54525/22038/14694"
"GO:0002685","GO:0002685","regulation of leukocyte migration",168,0.400890739428617,1.51435143219633,0.00249404238924034,0.0421087156881044,0.0358613989811517,1462,"tags=18%, list=9%, signal=17%","12978/77125/19204/20297/17395/16149/12977/18787/11634/232983/18829/14347/13614/22339/20296/24088/20304/16176/83430/20344/19260/16803/16854/12261/105855/16401/20303/20300/76088/17242/16175"
"GO:0045061","GO:0045061","thymic T cell selection",19,0.680020276007993,1.79992040637859,0.0025410853382906,0.0427311403423131,0.0363914797137395,828,"tags=32%, list=5%, signal=30%","16149/11634/94176/19264/22637/12479"
"GO:0002244","GO:0002244","hematopoietic progenitor cell differentiation",124,0.429825512670191,1.58903613155683,0.00254562234132926,0.0427311403423131,0.0363914797137395,1392,"tags=16%, list=9%, signal=15%","140474/12978/16590/71988/19264/68743/22339/14313/83554/234396/21973/20677/245945/18595/59014/240025/12571/78052/16323/66614"
"GO:0007631","GO:0007631","feeding behavior",71,0.486673950284316,1.65204496422302,0.00255331928119025,0.0427368253174436,0.0363963212568268,1892,"tags=28%, list=12%, signal=25%","12310/22044/223780/207911/26367/14419/20897/381073/16847/109648/22223/21823/18441/18389/50933/11606/71111/12894/18212/227717"
"GO:0050777","GO:0050777","negative regulation of immune response",114,0.43818096452269,1.60412012094227,0.0025629265761322,0.0427647935096718,0.0364201400431252,1833,"tags=24%, list=12%, signal=21%","140474/77125/26365/100340/11687/17082/19264/17131/14190/16153/16365/15368/434341/96935/16854/232345/15223/15216/16190/209558/70312/17089/16453/21946/19720/21929/20085"
"GO:0001525","GO:0001525","angiogenesis",459,0.33627447931474,1.37479001629683,0.00256971641440693,0.0427647935096718,0.0364201400431252,2376,"tags=22%, list=15%, signal=19%","12266/16878/223780/26365/20319/12796/15364/17395/18787/232983/12654/21926/18751/20927/13058/13614/12189/14219/15200/23871/22339/15245/20296/20317/20304/16176/18189/11555/16153/14066/15368/16847/13036/21826/71690/11535/16854/18576/21928/30955/18595/230126/319909/26427/108961/76905/20292/14234/13844/12828/83921/17242/16175/11606/58223/13078/16840/24064/53417/21939/18606/20563/114715/20963/11489/16414/17390/52679/14465/17975/16451/14172/22346/56089/20315/13179/15277/14180/319197/11947/11622/100952/14595/29876/73230/15234/380664/22379/12741/19664/17300/11421/74838/69903/13874/18187/21802/22341/12628/50785/230775/21808"
"GO:0000727","GO:0000727","double-strand break repair via break-induced replication",11,0.770137503765593,1.80417106788492,0.00258698343142885,0.0428976299278672,0.036533268636916,1762,"tags=55%, list=11%, signal=48%","17218/17216/17215/17219/12544/17220"
"GO:0055065","GO:0055065","metal ion homeostasis",488,0.331363885662069,1.35876606825051,0.00259247040369858,0.0428976299278672,0.036533268636916,2376,"tags=21%, list=15%, signal=19%","110935/12310/84506/20510/15558/207911/28240/232983/170770/22784/15559/18751/72027/20310/20271/231602/19264/13614/65086/330122/72828/54140/214111/208659/16819/12062/20296/20304/16176/11555/224079/18821/268878/11549/15368/238384/11979/246788/11535/16591/30955/18595/320707/54199/18441/72244/18173/18389/56745/13115/14748/244667/71982/17127/18436/16485/15216/98660/14825/11550/22041/26434/68428/11931/16453/16175/11606/21939/13057/13618/21333/20656/71111/193034/21943/18049/14718/12721/20276/20512/19733/16818/104027/20278/56089/11539/14873/18442/319197/76854/109676/69668/276770/16510/14319/27060/14062/22042/11421/116873/56188/19222/246198/21808"
"GO:0030317","GO:0030317","flagellated sperm motility",71,-0.411485840108767,-1.62906484692518,0.00260659941289726,0.0429755275860602,0.0365996092733973,1493,"tags=30%, list=10%, signal=27%","11747/383491/330830/69707/100048534/252967/235330/213402/74052/75019/66793/97086/26366/27356/329954/24084/319953/13411/71233/70918/381290"
"GO:0000469","GO:0000469","cleavage involved in rRNA processing",27,0.616027802729449,1.77312830008873,0.00261400184996925,0.0429755275860602,0.0365996092733973,4036,"tags=56%, list=26%, signal=41%","59028/52530/74035/104662/59014/67619/213773/30946/18148/227715/66481/66362/12181/67276/67842"
"GO:0000460","GO:0000460","maturation of 5.8S rRNA",35,0.585831208138348,1.7792134954275,0.00262659290816428,0.0429755275860602,0.0365996092733973,4036,"tags=57%, list=26%, signal=42%","59028/67223/74035/59014/56095/67920/30946/57750/18148/16418/207932/64934/227715/66481/66362/72198/12181/67276/70285/67842"
"GO:0002366","GO:0002366","leukocyte activation involved in immune response",202,0.389488516578273,1.50137246766635,0.00262677553255017,0.0429755275860602,0.0365996092733973,1943,"tags=20%, list=13%, signal=18%","13421/16590/77125/19204/16149/22177/16182/18826/94176/19264/17131/26909/68891/230405/14190/16153/83430/15368/16803/16854/230126/18173/243910/20442/11541/18534/16190/209558/17242/16453/15510/21939/20963/16414/12721/21946/21929/69583/16193/237625"
"GO:0062149","GO:0062149","detection of stimulus involved in sensory perception of pain",25,0.625825148827468,1.77931508890834,0.00263440120747721,0.0429792196995159,0.0366027536189693,1912,"tags=40%, list=12%, signal=35%","12310/15558/21926/17391/215210/16485/21333/193034/11539/20315"
"GO:2000810","GO:2000810","regulation of bicellular tight junction assembly",21,0.6482036180764,1.75752732390628,0.00269334056426545,0.0438177086757807,0.0373168430236867,269,"tags=19%, list=2%, signal=19%","67451/12737/12739/21926"
"GO:0033044","GO:0033044","regulation of chromosome organization",266,0.371359710197659,1.47063342697318,0.00272563179235971,0.0442191884078916,0.0376587585777662,3201,"tags=23%, list=21%, signal=18%","16878/20877/12235/12704/12236/208628/268697/68612/17216/223970/67849/12189/18817/67052/18005/22339/68549/70385/22137/11799/21973/69716/229841/21335/67177/56150/98956/234344/218973/30877/208084/245474/79456/67141/59126/12462/320209/12466/13436/140858/20583/109689/12469/19822/12465/67045/74016/56292/51810/107951/20937/12461/53890/233900/12468/21849/11991/332110/22059/19704"
"GO:0007127","GO:0007127","meiosis I",87,0.460123457263458,1.61737506265186,0.00274071561415579,0.044340045367735,0.037761685004891,1633,"tags=28%, list=11%, signal=25%","19361/18817/623474/67052/105988/237911/214901/72415/68549/19362/21973/110958/69716/12442/229841/66197/69928/19366/268465/71846/381678/67141/20878/12877"
"GO:0006836","GO:0006836","neurotransmitter transport",179,0.399653915135502,1.523592537351,0.00279389206768357,0.0449499311055573,0.0382810871148713,1906,"tags=23%, list=12%, signal=21%","243725/75209/15558/12322/242662/18751/14299/432530/229706/231602/64176/13447/29873/20965/53420/208898/18189/11555/11549/78771/243328/60510/320405/20743/21823/18441/269642/20519/20538/18436/11541/98660/14573/20964/67847/15893/18049/18212/192167/54525/18442/22249"
"GO:0006909","GO:0006909","phagocytosis",179,0.399553431453761,1.52320946544346,0.00279389206768357,0.0449499311055573,0.0382810871148713,1659,"tags=18%, list=11%, signal=16%","16071/12266/22324/171284/15162/11687/22177/70417/100123473/17970/21926/94176/19264/20296/24088/16176/171283/16847/16803/19152/105855/18173/17921/16169/16185/66205/17089/18784/13057/20963/16414/12721"
"GO:0002263","GO:0002263","cell activation involved in immune response",206,0.383623024140255,1.48222486591544,0.00282399568707816,0.0452118673116904,0.0385041620446631,1943,"tags=19%, list=13%, signal=17%","13421/16590/77125/19204/16149/22177/16182/18826/94176/19264/17131/26909/68891/230405/14190/16153/83430/15368/16803/16854/230126/18173/243910/20442/11541/18534/16190/209558/17242/16453/15510/21939/20963/16414/12721/21946/21929/69583/16193/237625"
"GO:0055074","GO:0055074","calcium ion homeostasis",343,0.35042278883824,1.41038975739683,0.00282574170698065,0.0452118673116904,0.0385041620446631,2147,"tags=22%, list=14%, signal=20%","110935/12310/15558/207911/28240/232983/170770/15559/18751/20310/20271/231602/19264/13614/65086/330122/72828/54140/214111/208659/12062/20296/20304/16176/11555/224079/18821/268878/11549/238384/11979/246788/11535/16591/30955/18595/320707/54199/18441/72244/18389/56745/13115/14748/244667/71982/17127/18436/98660/14825/11550/11931/16453/11606/21939/13057/13618/21333/71111/193034/21943/18049/14718/12721/19733/16818/104027/56089/14873/18442/319197/76854/109676/276770/16510/27060/14062"
"GO:0032703","GO:0032703","negative regulation of interleukin-2 production",21,0.647363020722527,1.75524814375882,0.00284051621735891,0.0453234016220345,0.0385991489455452,1827,"tags=33%, list=12%, signal=29%","26365/16792/19264/260315/22350/19720/21929"
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion",242,0.371382424708681,1.45692849196291,0.00286027629556286,0.0455067961131528,0.0387553347353387,2599,"tags=26%, list=17%, signal=22%","26365/19204/12522/16149/16792/14960/208154/18829/21926/14961/14347/19264/17131/78317/23871/20296/14190/20304/16176/22637/20677/83430/20344/19260/16854/12479/230126/434215/105855/16401/13641/243910/15223/15216/18534/16190/20300/22329/76088/17242/16453/16175/12400/15510/13643/20963/16414/21943/12721/16818/20315/16193/11534/12231/20339/22042/94185/12608/16950/27050/12144/107527/14998/20668"
"GO:0072331","GO:0072331","signal transduction by p53 class mediator",132,0.414988768379858,1.54612401531781,0.00286768033357677,0.0455067961131528,0.0387553347353387,3605,"tags=35%, list=23%, signal=27%","16149/170770/74747/12062/14235/13555/20677/15951/99890/59014/269610/226419/68048/18432/110109/83383/22224/68428/67071/66143/114715/52679/108705/245527/18148/100503670/20115/20583/17701/22160/67025/59092/65019/56190/15248/56312/22059/14198/19941/230784/209456/17319/15387/12181/99982/13548"
"GO:0070228","GO:0070228","regulation of lymphocyte apoptotic process",56,0.52082055251627,1.70468932831868,0.00292518685741628,0.0462928753893018,0.0394247900272454,3456,"tags=39%, list=22%, signal=31%","26365/20877/16149/170770/20304/16153/16854/243910/20442/57741/76088/16453/22346/21808/12144/56532/209488/15930/60533/22059/11847/17319"
"GO:0046641","GO:0046641","positive regulation of alpha-beta T cell proliferation",13,0.729830633347446,1.80813258304932,0.0030014080231442,0.0473700483652758,0.0403421518900303,2803,"tags=62%, list=18%, signal=50%","26365/19264/22637/83430/19260/20963/12144/12501"
"GO:0031649","GO:0031649","heat generation",19,0.677401153332378,1.79298794786673,0.00301660508666568,0.0474808735592257,0.0404365348801656,1645,"tags=63%, list=11%, signal=57%","21926/16181/20304/16176/11555/26457/64292/16175/13618/193034/105171/21943"
"GO:0030099","GO:0030099","myeloid cell differentiation",339,0.347029878089492,1.39368559489273,0.00305257489144602,0.0477177696198442,0.0406382846606583,2294,"tags=20%, list=15%, signal=17%","12978/12262/16878/16590/26365/16149/12977/24108/13386/22177/620235/21926/12349/72828/23871/22339/12985/18102/83554/24088/20304/22402/83430/15129/19152/72147/105855/226419/12571/170741/76044/16948/71982/319160/17150/17480/16658/20259/19659/16323/17089/22041/15469/16453/12400/74614/21873/15122/16909/21943/97165/20085/15526/14057/14247/18103/237625/22038/14734/110257/27060/15900/15354/22042/19664/230721/16418"
"GO:0042445","GO:0042445","hormone metabolic process",129,0.421909995355881,1.56975008823279,0.00305284728178752,0.0477177696198442,0.0406382846606583,2052,"tags=28%, list=13%, signal=24%","21819/14419/56847/107585/18553/11668/13116/665270/11535/18595/218476/19662/58226/11522/18551/13115/13113/11529/17932/15375/107522/72472/15216/19659/11606/13078/214593/30953/13371/68947/12156/19699/18552/54381/100198/67442"
"GO:0051249","GO:0051249","regulation of lymphocyte activation",346,0.352215737425342,1.41894824482855,0.0030563034260644,0.0477177696198442,0.0406382846606583,2831,"tags=26%, list=18%, signal=22%","16071/26365/12522/16149/22177/14087/16792/14419/14960/208154/100123473/18829/77777/14961/15001/19264/17131/78317/20296/14190/20304/16176/22637/16153/20677/83430/12142/74039/19260/16854/12479/230126/434215/105855/13024/13641/243910/16169/21414/15223/21938/17480/15216/18534/16190/22329/76088/17242/16453/16175/12400/15510/21939/21333/13643/20963/21943/12721/16818/21946/21929/69583/16193/12193/11622/11534/12231/15354/22042/94185/72544/12608/16950/27050/20666/12144/107527/279766/14375/14998/20668/211651/107823/22174/56532/22778/12501/20667/15930"
"GO:0045132","GO:0045132","meiotic chromosome segregation",71,0.482995979943076,1.63955986536524,0.00309867282230915,0.0482495757425511,0.0410911911726562,1633,"tags=27%, list=11%, signal=24%","12235/66977/12236/18817/215387/105988/237911/72415/68549/22137/21973/110958/69716/69928/268465/71846/381678/14211/12877"
"GO:0046887","GO:0046887","positive regulation of hormone secretion",117,0.441834483622011,1.62374610271863,0.00311317743751176,0.048290269497363,0.0411258475366298,1645,"tags=22%, list=11%, signal=20%","22044/16878/78896/28240/14419/13614/13447/245049/14761/20677/80885/58869/16847/20287/19662/18441/14186/56745/18111/15216/235442/99571/21333/71111/319613/21943"
"GO:0045776","GO:0045776","negative regulation of blood pressure",42,0.547605404175507,1.70687350938921,0.00311791512767065,0.048290269497363,0.0411258475366298,2306,"tags=38%, list=15%, signal=33%","12310/223780/19204/21926/12062/11555/11549/16591/18389/11550/21333/20656/193034/11539/11622/22341"
"GO:0002825","GO:0002825","regulation of T-helper 1 type immune response",19,0.672196044169061,1.77921073778782,0.00313607076606606,0.0483137904756278,0.0411458789047729,1458,"tags=47%, list=9%, signal=43%","77125/17082/16182/14961/16176/83430/18173/16190/16453"
"GO:0014821","GO:0014821","phasic smooth muscle contraction",19,0.673171728730811,1.78179324100844,0.00313607076606606,0.0483137904756278,0.0411458789047729,1561,"tags=42%, list=10%, signal=38%","16590/15559/231602/13614/14573/11606/13618/15552"
